time_s,count,roll_deg,pitch_deg,yaw_deg,pps
3.527880,1677,-4.40,0.55,4.13,3
3.528889,1679,-4.40,0.56,4.11,3
3.529898,1681,-4.40,0.56,4.11,3
3.530906,1683,-4.40,0.56,4.11,3
3.531918,1686,-4.40,0.56,4.11,3
3.532879,1688,-4.40,0.56,4.11,3
3.533896,1690,-4.40,0.56,4.11,3
3.534906,1692,-4.40,0.56,4.11,3
3.535918,1694,-4.40,0.56,4.11,3
3.536878,1696,-4.40,0.56,4.11,3
3.537884,1699,-4.40,0.56,4.11,3
3.538892,1701,-4.40,0.58,4.09,3
3.539903,1703,-4.40,0.58,4.09,3
3.540914,1705,-4.40,0.58,4.09,3
3.541925,1707,-4.40,0.58,4.09,3
3.542886,1710,-4.40,0.58,4.09,3
3.543897,1712,-4.40,0.58,4.09,3
3.544914,1714,-4.40,0.58,4.09,3
3.545925,1716,-4.40,0.58,4.09,3
3.546881,1718,-4.40,0.58,4.09,3
3.547895,1721,-4.40,0.58,4.09,3
3.548910,1723,-4.40,0.59,4.07,3
3.549919,1725,-4.40,0.59,4.07,3
3.550928,1727,-4.40,0.59,4.07,3
3.551886,1729,-4.40,0.59,4.07,3
3.552899,1732,-4.40,0.59,4.07,3
3.553910,1734,-4.40,0.59,4.07,3
3.554919,1736,-4.40,0.59,4.07,3
3.555930,1738,-4.40,0.59,4.07,3
3.556889,1740,-4.40,0.59,4.07,3
3.557901,1742,-4.40,0.59,4.07,3
3.558909,1745,-4.41,0.61,4.06,3
3.559921,1747,-4.41,0.61,4.06,3
3.560879,1749,-4.41,0.61,4.06,3
3.561887,1751,-4.41,0.61,4.06,3
3.562896,1754,-4.41,0.61,4.06,3
3.563909,1756,-4.41,0.61,4.06,3
3.564917,1758,-4.41,0.61,4.06,3
3.565931,1760,-4.41,0.61,4.06,3
3.566893,1762,-4.41,0.61,4.06,3
3.567904,1764,-4.41,0.61,4.06,3
3.568917,1767,-4.41,0.63,4.03,3
3.569928,1769,-4.41,0.63,4.03,3
3.570890,1771,-4.41,0.63,4.03,3
3.571902,1773,-4.41,0.63,4.03,3
3.572912,1775,-4.41,0.63,4.03,3
3.573924,1778,-4.41,0.63,4.03,3
3.574891,1780,-4.41,0.63,4.03,3
3.575906,1782,-4.41,0.63,4.03,3
3.576916,1784,-4.41,0.63,4.03,3
3.577929,1786,-4.41,0.63,4.03,3
3.578891,1788,-4.41,0.65,4.01,3
3.579904,1791,-4.41,0.65,4.01,3
3.580918,1793,-4.41,0.65,4.01,3
3.581927,1795,-4.41,0.65,4.01,3
3.582886,1797,-4.41,0.65,4.01,3
3.583897,1799,-4.41,0.65,4.01,3
3.584908,1801,-4.41,0.65,4.01,3
3.585922,1804,-4.41,0.65,4.01,3
3.586887,1806,-4.41,0.65,4.01,3
3.587897,1808,-4.41,0.65,4.01,3
3.588906,1810,-4.41,0.68,3.99,3
3.589919,1812,-4.41,0.68,3.99,3
3.590932,1814,-4.41,0.68,3.99,3
3.591895,1816,-4.41,0.68,3.99,3
3.592907,1819,-4.41,0.68,3.99,3
3.593916,1821,-4.41,0.68,3.99,3
3.594925,1823,-4.41,0.68,3.99,3
3.595885,1825,-4.41,0.68,3.99,3
3.596893,1827,-4.41,0.68,3.99,3
3.597904,1830,-4.41,0.68,3.99,3
3.598916,1832,-4.41,0.69,3.98,3
3.599927,1834,-4.41,0.69,3.98,3
3.600889,1836,-4.41,0.69,3.98,3
3.601901,1838,-4.41,0.69,3.98,3
3.602912,1840,-4.41,0.69,3.98,3
3.603926,1843,-4.41,0.69,3.98,3
3.604887,1845,-4.41,0.69,3.98,3
3.605894,1847,-4.41,0.69,3.98,3
3.606906,1849,-4.41,0.69,3.98,3
3.607921,1851,-4.41,0.69,3.98,3
3.608884,1854,-4.39,0.69,3.96,3
3.609898,1856,-4.39,0.69,3.96,3
3.610908,1858,-4.39,0.69,3.96,3
3.611922,1860,-4.39,0.69,3.96,3
3.612888,1862,-4.39,0.69,3.96,3
3.613904,1864,-4.39,0.69,3.96,3
3.614915,1867,-4.39,0.69,3.96,3
3.615926,1869,-4.39,0.69,3.96,3
3.616888,1871,-4.39,0.69,3.96,3
3.617902,1873,-4.39,0.69,3.96,3
3.618912,1875,-4.36,0.69,3.95,3
3.619927,1878,-4.36,0.69,3.95,3
3.620889,1880,-4.36,0.69,3.95,3
3.621902,1882,-4.36,0.69,3.95,3
3.622913,1884,-4.36,0.69,3.95,3
3.623925,1886,-4.36,0.69,3.95,3
3.624889,1888,-4.36,0.69,3.95,3
3.625900,1891,-4.36,0.69,3.95,3
3.626908,1893,-4.36,0.69,3.95,3
3.627923,1895,-4.36,0.69,3.95,3
3.628886,1897,-4.33,0.69,3.96,3
3.629895,1899,-4.33,0.69,3.96,3
3.630904,1902,-4.33,0.69,3.96,3
3.631916,1904,-4.33,0.69,3.96,3
3.632928,1906,-4.33,0.69,3.96,3
3.633889,1908,-4.33,0.69,3.96,3
3.634901,1910,-4.33,0.69,3.96,3
3.635918,1912,-4.33,0.69,3.96,3
3.636925,1915,-4.33,0.69,3.96,3
3.637886,1917,-4.33,0.69,3.96,3
3.638896,1919,-4.28,0.69,3.97,3
3.639909,1921,-4.28,0.69,3.97,3
3.640918,1923,-4.28,0.69,3.97,3
3.641880,1925,-4.28,0.69,3.97,3
3.642893,1928,-4.28,0.69,3.97,3
3.643905,1930,-4.28,0.69,3.97,3
3.644917,1932,-4.28,0.69,3.97,3
3.645886,1934,-4.28,0.69,3.97,3
3.646895,1936,-4.28,0.69,3.97,3
3.647908,1938,-4.28,0.69,3.97,3
3.648921,1941,-4.22,0.69,3.99,3
3.649883,1943,-4.22,0.69,3.99,3
3.650895,1945,-4.22,0.69,3.99,3
3.651904,1947,-4.22,0.69,3.99,3
3.652912,1949,-4.22,0.69,3.99,3
3.653922,1951,-4.22,0.69,3.99,3
3.654886,1953,-4.22,0.69,3.99,3
3.655896,1955,-4.22,0.69,3.99,3
3.656908,1958,-4.22,0.69,3.99,3
3.657919,1960,-4.22,0.69,3.99,3
3.658883,1962,-4.14,0.69,4.01,3
3.659893,1964,-4.14,0.69,4.01,3
3.660905,1966,-4.14,0.69,4.01,3
3.661916,1968,-4.14,0.69,4.01,3
3.662928,1970,-4.14,0.69,4.01,3
3.663889,1972,-4.14,0.69,4.01,3
3.664899,1974,-4.14,0.69,4.01,3
3.665912,1977,-4.14,0.69,4.01,3
3.666925,1979,-4.14,0.69,4.01,3
3.667885,1981,-4.14,0.69,4.01,3
3.668896,1983,-4.06,0.69,4.04,3
3.669908,1985,-4.06,0.69,4.04,3
3.670916,1987,-4.06,0.69,4.04,3
3.671929,1989,-4.06,0.69,4.04,3
3.672892,1991,-4.06,0.69,4.04,3
3.673902,1993,-4.06,0.69,4.04,3
3.674912,1995,-4.06,0.69,4.04,3
3.675924,1997,-4.06,0.69,4.04,3
3.676885,1999,-4.06,0.69,4.04,3
3.677894,2001,-4.06,0.69,4.04,3
3.678902,2003,-3.97,0.69,4.07,3
3.679909,2005,-3.97,0.69,4.07,3
3.680920,2007,-3.97,0.69,4.07,3
3.681932,2010,-3.97,0.69,4.07,3
3.682893,2011,-3.97,0.69,4.07,3
3.683906,2014,-3.97,0.69,4.07,3
3.684920,2015,-3.97,0.69,4.07,3
3.685931,2018,-3.97,0.69,4.07,3
3.686894,2019,-3.97,0.69,4.07,3
3.687901,2022,-3.97,0.69,4.07,3
3.688913,2023,-3.88,0.67,4.11,3
3.689922,2026,-3.88,0.67,4.11,3
3.690884,2027,-3.88,0.67,4.11,3
3.691896,2029,-3.88,0.67,4.11,3
3.692904,2031,-3.88,0.67,4.11,3
3.693913,2033,-3.88,0.67,4.11,3
3.694923,2035,-3.88,0.67,4.11,3
3.695883,2037,-3.88,0.67,4.11,3
3.696895,2039,-3.88,0.67,4.11,3
3.697911,2041,-3.88,0.67,4.11,3
3.698926,2043,-3.80,0.64,4.15,3
3.699887,2045,-3.80,0.64,4.15,3
3.700894,2047,-3.80,0.64,4.15,3
3.701907,2049,-3.80,0.64,4.15,3
3.702919,2051,-3.80,0.64,4.15,3
3.703881,2053,-3.80,0.64,4.15,3
3.704895,2055,-3.80,0.64,4.15,3
3.705904,2057,-3.80,0.64,4.15,3
3.706919,2058,-3.80,0.64,4.15,3
3.707928,2060,-3.80,0.64,4.15,3
3.708888,2062,-3.72,0.60,4.19,3
3.709897,2064,-3.72,0.60,4.19,3
3.710908,2066,-3.72,0.60,4.19,3
3.711914,2068,-3.72,0.60,4.19,3
3.712926,2070,-3.72,0.60,4.19,3
3.713889,2072,-3.72,0.60,4.19,3
3.714900,2074,-3.72,0.60,4.19,3
3.715911,2075,-3.72,0.60,4.19,3
3.716921,2077,-3.72,0.60,4.19,3
3.717884,2079,-3.72,0.60,4.19,3
3.718893,2081,-3.65,0.55,4.22,3
3.719906,2083,-3.65,0.55,4.22,3
3.720918,2085,-3.65,0.55,4.22,3
3.721930,2087,-3.65,0.55,4.22,3
3.722892,2089,-3.65,0.55,4.22,3
3.723900,2090,-3.65,0.55,4.22,3
3.724910,2092,-3.65,0.55,4.22,3
3.725918,2094,-3.65,0.55,4.22,3
3.726928,2096,-3.65,0.55,4.22,3
3.727893,2098,-3.65,0.55,4.22,3
3.728902,2100,-3.59,0.49,4.25,3
3.729915,2102,-3.59,0.49,4.25,3
3.730926,2103,-3.59,0.49,4.25,3
3.731886,2105,-3.59,0.49,4.25,3
3.732895,2107,-3.59,0.49,4.25,3
3.733907,2109,-3.59,0.49,4.25,3
3.734919,2111,-3.59,0.49,4.25,3
3.735880,2113,-3.59,0.49,4.25,3
3.736894,2114,-3.59,0.49,4.25,3
3.737907,2116,-3.59,0.49,4.25,3
3.738919,2118,-3.53,0.42,4.27,3
3.739881,2120,-3.53,0.42,4.27,3
3.740888,2122,-3.53,0.42,4.27,3
3.741902,2124,-3.53,0.42,4.27,3
3.742917,2125,-3.53,0.42,4.27,3
3.743929,2127,-3.53,0.42,4.27,3
3.744887,2129,-3.53,0.42,4.27,3
3.745896,2131,-3.53,0.42,4.27,3
3.746911,2133,-3.53,0.42,4.27,3
3.747921,2134,-3.53,0.42,4.27,3
3.748886,2136,-3.48,0.35,4.29,3
3.749900,2138,-3.48,0.35,4.29,3
3.750911,2140,-3.48,0.35,4.29,3
3.751921,2142,-3.48,0.35,4.29,3
3.752879,2143,-3.48,0.35,4.29,3
3.753902,2145,-3.48,0.35,4.29,3
3.754912,2147,-3.48,0.35,4.29,3
3.755923,2149,-3.48,0.35,4.29,3
3.756884,2150,-3.48,0.35,4.29,3
3.757896,2152,-3.48,0.35,4.29,3
3.758904,2154,-3.44,0.29,4.30,3
3.759917,2156,-3.44,0.29,4.30,3
3.760926,2158,-3.44,0.29,4.30,3
3.761886,2159,-3.44,0.29,4.30,3
3.762897,2161,-3.44,0.29,4.30,3
3.763909,2163,-3.44,0.29,4.30,3
3.764919,2164,-3.44,0.29,4.30,3
3.765929,2166,-3.44,0.29,4.30,3
3.766892,2168,-3.44,0.29,4.30,3
3.767904,2170,-3.44,0.29,4.30,3
3.768917,2171,-3.41,0.23,4.30,3
3.769925,2173,-3.41,0.23,4.30,3
3.770886,2175,-3.41,0.23,4.30,3
3.771897,2177,-3.41,0.23,4.30,3
3.772907,2178,-3.41,0.23,4.30,3
3.773920,2180,-3.41,0.23,4.30,3
3.774880,2182,-3.41,0.23,4.30,3
3.775889,2184,-3.41,0.23,4.30,3
3.776898,2185,-3.41,0.23,4.30,3
3.777908,2187,-3.41,0.23,4.30,3
3.778917,2189,-3.38,0.17,4.30,3
3.779929,2191,-3.38,0.17,4.30,3
3.780889,2192,-3.38,0.17,4.30,3
3.781902,2194,-3.38,0.17,4.30,3
3.782913,2196,-3.38,0.17,4.30,3
3.783925,2197,-3.38,0.17,4.30,3
3.784887,2199,-3.38,0.17,4.30,3
3.785899,2201,-3.38,0.17,4.30,3
3.786914,2202,-3.38,0.17,4.30,3
3.787925,2204,-3.38,0.17,4.30,3
3.788886,2206,-3.36,0.11,4.31,3
3.789901,2207,-3.36,0.11,4.31,3
3.790913,2209,-3.36,0.11,4.31,3
3.791924,2211,-3.36,0.11,4.31,3
3.792888,2212,-3.36,0.11,4.31,3
3.793897,2214,-3.36,0.11,4.31,3
3.794910,2216,-3.36,0.11,4.31,3
3.795922,2218,-3.36,0.11,4.31,3
3.796886,2219,-3.36,0.11,4.31,3
3.797900,2221,-3.36,0.11,4.31,3
3.798915,2222,-3.35,0.04,4.31,3
3.799927,2224,-3.35,0.04,4.31,3
3.800887,2226,-3.35,0.04,4.31,3
3.801897,2227,-3.35,0.04,4.31,3
3.802907,2229,-3.35,0.04,4.31,3
3.803916,2231,-3.35,0.04,4.31,3
3.804927,2232,-3.35,0.04,4.31,3
3.805886,2234,-3.35,0.04,4.31,3
3.806900,2235,-3.35,0.04,4.31,3
3.807913,2237,-3.35,0.04,4.31,3
3.808919,2239,-3.34,-0.02,4.31,3
3.809880,2240,-3.34,-0.02,4.31,3
3.810895,2242,-3.34,-0.02,4.31,3
3.811913,2244,-3.34,-0.02,4.31,3
3.812923,2245,-3.34,-0.02,4.31,3
3.813884,2247,-3.34,-0.02,4.31,3
3.814894,2249,-3.34,-0.02,4.31,3
3.815906,2250,-3.34,-0.02,4.31,3
3.816917,2252,-3.34,-0.02,4.31,3
3.817926,2254,-3.34,-0.02,4.31,3
3.818891,2255,-3.33,-0.08,4.32,3
3.819903,2257,-3.33,-0.08,4.32,3
3.820917,2258,-3.33,-0.08,4.32,3
3.821882,2260,-3.33,-0.08,4.32,3
3.822898,2262,-3.33,-0.08,4.32,3
3.823913,2263,-3.33,-0.08,4.32,3
3.824922,2265,-3.33,-0.08,4.32,3
3.825881,2266,-3.33,-0.08,4.32,3
3.826892,2268,-3.33,-0.08,4.32,3
3.827902,2270,-3.33,-0.08,4.32,3
3.828915,2271,-3.32,-0.14,4.32,3
3.829924,2273,-3.32,-0.14,4.32,3
3.830884,2274,-3.32,-0.14,4.32,3
3.831895,2276,-3.32,-0.14,4.32,3
3.832908,2278,-3.32,-0.14,4.32,3
3.833921,2279,-3.32,-0.14,4.32,3
3.834884,2281,-3.32,-0.14,4.32,3
3.835891,2282,-3.32,-0.14,4.32,3
3.836908,2284,-3.32,-0.14,4.32,3
3.837924,2286,-3.32,-0.14,4.32,3
3.838891,2287,-3.31,-0.18,4.33,3
3.839902,2289,-3.31,-0.18,4.33,3
3.840917,2290,-3.31,-0.18,4.33,3
3.841928,2292,-3.31,-0.18,4.33,3
3.842894,2293,-3.31,-0.18,4.33,3
3.843905,2295,-3.31,-0.18,4.33,3
3.844917,2297,-3.31,-0.18,4.33,3
3.845927,2298,-3.31,-0.18,4.33,3
3.846887,2300,-3.31,-0.18,4.33,3
3.847898,2301,-3.31,-0.18,4.33,3
3.848909,2303,-3.31,-0.22,4.34,3
3.849921,2304,-3.31,-0.22,4.34,3
3.850883,2306,-3.31,-0.22,4.34,3
3.851894,2307,-3.31,-0.22,4.34,3
3.852907,2309,-3.31,-0.22,4.34,3
3.853917,2310,-3.31,-0.22,4.34,3
3.854882,2312,-3.31,-0.22,4.34,3
3.855894,2314,-3.31,-0.22,4.34,3
3.856908,2315,-3.31,-0.22,4.34,3
3.857921,2317,-3.31,-0.22,4.34,3
3.858884,2318,-3.31,-0.26,4.35,3
3.859896,2320,-3.31,-0.26,4.35,3
3.860911,2321,-3.31,-0.26,4.35,3
3.861922,2323,-3.31,-0.26,4.35,3
3.862884,2324,-3.31,-0.26,4.35,3
3.863896,2326,-3.31,-0.26,4.35,3
3.864907,2327,-3.31,-0.26,4.35,3
3.865927,2329,-3.31,-0.26,4.35,3
3.866891,2330,-3.31,-0.26,4.35,3
3.867902,2332,-3.31,-0.26,4.35,3
3.868916,2334,-3.31,-0.29,4.36,3
3.869928,2335,-3.31,-0.29,4.36,3
3.870888,2337,-3.31,-0.29,4.36,3
3.871903,2338,-3.31,-0.29,4.36,3
3.872914,2340,-3.31,-0.29,4.36,3
3.873922,2341,-3.31,-0.29,4.36,3
3.874886,2343,-3.31,-0.29,4.36,3
3.875900,2344,-3.31,-0.29,4.36,3
3.876911,2346,-3.31,-0.29,4.36,3
3.877922,2347,-3.31,-0.29,4.36,3
3.878880,2349,-3.31,-0.31,4.38,3
3.879898,2350,-3.31,-0.31,4.38,3
3.880912,2352,-3.31,-0.31,4.38,3
3.881924,2353,-3.31,-0.31,4.38,3
3.882885,2355,-3.31,-0.31,4.38,3
3.883898,2356,-3.31,-0.31,4.38,3
3.884907,2358,-3.31,-0.31,4.38,3
3.885915,2359,-3.31,-0.31,4.38,3
3.886927,2361,-3.31,-0.31,4.38,3
3.887887,2362,-3.31,-0.31,4.38,3
3.888900,2364,-3.30,-0.34,4.40,3
3.889910,2365,-3.30,-0.34,4.40,3
3.890920,2367,-3.30,-0.34,4.40,3
3.891882,2368,-3.30,-0.34,4.40,3
3.892895,2370,-3.30,-0.34,4.40,3
3.893911,2371,-3.30,-0.34,4.40,3
3.894923,2373,-3.30,-0.34,4.40,3
3.895883,2374,-3.30,-0.34,4.40,3
3.896895,2376,-3.30,-0.34,4.40,3
3.897910,2377,-3.30,-0.34,4.40,3
3.898918,2379,-3.29,-0.37,4.42,3
3.899883,2380,-3.29,-0.37,4.42,3
3.900897,2382,-3.29,-0.37,4.42,3
3.901911,2383,-3.29,-0.37,4.42,3
3.902922,2385,-3.29,-0.37,4.42,3
3.903883,2386,-3.29,-0.37,4.42,3
3.904900,2388,-3.29,-0.37,4.42,3
3.905911,2389,-3.29,-0.37,4.42,3
3.906925,2391,-3.29,-0.37,4.42,3
3.907885,2392,-3.29,-0.37,4.42,3
3.908898,2394,-3.29,-0.39,4.44,3
3.909913,2395,-3.29,-0.39,4.44,3
3.910923,2397,-3.29,-0.39,4.44,3
3.911884,2398,-3.29,-0.39,4.44,3
3.912894,2400,-3.29,-0.39,4.44,3
3.913907,2402,-3.29,-0.39,4.44,3
3.914916,2403,-3.29,-0.39,4.44,3
3.915928,2404,-3.29,-0.39,4.44,3
3.916888,2406,-3.29,-0.39,4.44,3
3.917900,2407,-3.29,-0.39,4.44,3
3.918915,2409,-3.28,-0.42,4.46,3
3.919926,2410,-3.28,-0.42,4.46,3
3.920886,2412,-3.28,-0.42,4.46,3
3.921897,2414,-3.28,-0.42,4.46,3
3.922907,2415,-3.28,-0.42,4.46,3
3.923916,2416,-3.28,-0.42,4.46,3
3.924880,2418,-3.28,-0.42,4.46,3
3.925890,2419,-3.28,-0.42,4.46,3
3.926907,2421,-3.28,-0.42,4.46,3
3.927923,2423,-3.28,-0.42,4.46,3
3.928884,2424,-3.27,-0.44,4.48,3
3.929897,2426,-3.27,-0.44,4.48,3
3.930911,2427,-3.27,-0.44,4.48,3
3.931921,2429,-3.27,-0.44,4.48,3
3.932886,2430,-3.27,-0.44,4.48,3
3.933902,2432,-3.27,-0.44,4.48,3
3.934914,2433,-3.27,-0.44,4.48,3
3.935930,2435,-3.27,-0.44,4.48,3
3.936891,2436,-3.27,-0.44,4.48,3
3.937903,2438,-3.27,-0.44,4.48,3
3.938915,2439,-3.26,-0.47,4.51,3
3.939926,2441,-3.26,-0.47,4.51,3
3.940889,2442,-3.26,-0.47,4.51,3
3.941900,2444,-3.26,-0.47,4.51,3
3.942912,2446,-3.26,-0.47,4.51,3
3.943927,2447,-3.26,-0.47,4.51,3
3.944890,2448,-3.26,-0.47,4.51,3
3.945902,2450,-3.26,-0.47,4.51,3
3.946911,2451,-3.26,-0.47,4.51,3
3.947921,2453,-3.26,-0.47,4.51,3
3.948882,2454,-3.24,-0.48,4.52,3
3.949899,2456,-3.24,-0.48,4.52,3
3.950914,2458,-3.24,-0.48,4.52,3
3.951928,2459,-3.24,-0.48,4.52,3
3.952887,2461,-3.24,-0.48,4.52,3
3.953900,2462,-3.24,-0.48,4.52,3
3.954911,2464,-3.24,-0.48,4.52,3
3.955920,2465,-3.24,-0.48,4.52,3
3.956881,2467,-3.24,-0.48,4.52,3
3.957890,2468,-3.24,-0.48,4.52,3
3.958903,2470,-3.23,-0.49,4.54,3
3.959912,2471,-3.23,-0.49,4.54,3
3.960920,2473,-3.23,-0.49,4.54,3
3.961927,2474,-3.23,-0.49,4.54,3
3.962886,2476,-3.23,-0.49,4.54,3
3.963899,2477,-3.23,-0.49,4.54,3
3.964913,2479,-3.23,-0.49,4.54,3
3.965925,2480,-3.23,-0.49,4.54,6
3.966883,2482,-3.23,-0.49,4.54,6
3.967899,2483,-3.23,-0.49,4.54,6
3.968914,2485,-3.21,-0.50,4.55,6
3.969925,2486,-3.21,-0.50,4.55,6
3.970885,2488,-3.21,-0.50,4.55,6
3.971900,2490,-3.21,-0.50,4.55,6
3.972913,2491,-3.21,-0.50,4.55,6
3.973923,2493,-3.21,-0.50,4.55,6
3.974882,2494,-3.21,-0.50,4.55,6
3.975895,2496,-3.21,-0.50,4.55,6
3.976905,2497,-3.21,-0.50,4.55,6
3.977918,2499,-3.21,-0.50,4.55,6
3.978931,2500,-3.20,-0.51,4.55,6
3.979892,2502,-3.20,-0.51,4.55,6
3.980903,2503,-3.20,-0.51,4.55,6
3.981913,2505,-3.20,-0.51,4.55,6
3.982924,2506,-3.20,-0.51,4.55,6
3.983884,2508,-3.20,-0.51,4.55,6
3.984892,2510,-3.20,-0.51,4.55,6
3.985904,2511,-3.20,-0.51,4.55,6
3.986917,2513,-3.20,-0.51,4.55,6
3.987928,2514,-3.20,-0.51,4.55,6
3.988887,2516,-3.18,-0.53,4.54,6
3.989902,2517,-3.18,-0.53,4.54,6
3.990919,2519,-3.18,-0.53,4.54,6
3.991886,2520,-3.18,-0.53,4.54,6
3.992903,2522,-3.18,-0.53,4.54,6
3.993912,2524,-3.18,-0.53,4.54,6
3.994921,2525,-3.18,-0.53,4.54,6
3.995884,2527,-3.18,-0.53,4.54,6
3.996896,2528,-3.18,-0.53,4.54,6
3.997909,2530,-3.18,-0.53,4.54,6
3.998920,2531,-3.16,-0.54,4.54,6
3.999882,2533,-3.16,-0.54,4.54,6
4.000893,2535,-3.16,-0.54,4.54,6
4.001904,2536,-3.16,-0.54,4.54,6
4.002917,2538,-3.16,-0.54,4.54,6
4.003924,2539,-3.16,-0.54,4.54,6
4.004884,2541,-3.16,-0.54,4.54,6
4.005896,2543,-3.16,-0.54,4.54,6
4.006909,2544,-3.16,-0.54,4.54,6
4.007920,2546,-3.16,-0.54,4.54,6
4.008928,2547,-3.14,-0.56,4.53,6
4.009892,2549,-3.14,-0.56,4.53,6
4.010906,2551,-3.14,-0.56,4.53,6
4.011922,2552,-3.14,-0.56,4.53,6
4.012885,2554,-3.14,-0.56,4.53,6
4.013898,2555,-3.14,-0.56,4.53,6
4.014912,2557,-3.14,-0.56,4.53,6
4.015921,2559,-3.14,-0.56,4.53,6
4.016883,2560,-3.14,-0.56,4.53,6
4.017895,2562,-3.14,-0.56,4.53,6
4.018905,2563,-3.12,-0.58,4.52,6
4.019914,2565,-3.12,-0.58,4.52,6
4.020929,2567,-3.12,-0.58,4.52,6
4.021890,2568,-3.12,-0.58,4.52,6
4.022902,2570,-3.12,-0.58,4.52,6
4.023913,2572,-3.12,-0.58,4.52,6
4.024923,2573,-3.12,-0.58,4.52,6
4.025885,2575,-3.12,-0.58,4.52,6
4.026897,2576,-3.12,-0.58,4.52,6
4.027905,2578,-3.12,-0.58,4.52,6
4.028917,2580,-3.10,-0.61,4.52,6
4.029926,2581,-3.10,-0.61,4.52,6
4.030885,2583,-3.10,-0.61,4.52,6
4.031896,2585,-3.10,-0.61,4.52,6
4.032906,2586,-3.10,-0.61,4.52,6
4.033916,2588,-3.10,-0.61,4.52,6
4.034928,2590,-3.10,-0.61,4.52,6
4.035890,2591,-3.10,-0.61,4.52,6
4.036901,2593,-3.10,-0.61,4.52,6
4.037912,2595,-3.10,-0.61,4.52,6
4.038920,2596,-3.07,-0.63,4.51,6
4.039885,2598,-3.07,-0.63,4.51,6
4.040896,2599,-3.07,-0.63,4.51,6
4.041911,2601,-3.07,-0.63,4.51,6
4.042925,2603,-3.07,-0.63,4.51,6
4.043885,2604,-3.07,-0.63,4.51,6
4.044895,2606,-3.07,-0.63,4.51,6
4.045907,2608,-3.07,-0.63,4.51,6
4.046924,2610,-3.07,-0.63,4.51,6
4.047886,2611,-3.07,-0.63,4.51,6
4.048896,2613,-3.04,-0.66,4.50,6
4.049915,2614,-3.04,-0.66,4.50,6
4.050924,2616,-3.04,-0.66,4.50,6
4.051886,2618,-3.04,-0.66,4.50,6
4.052902,2620,-3.04,-0.66,4.50,6
4.053913,2621,-3.04,-0.66,4.50,6
4.054922,2623,-3.04,-0.66,4.50,6
4.055885,2625,-3.04,-0.66,4.50,6
4.056897,2626,-3.04,-0.66,4.50,6
4.057914,2628,-3.04,-0.66,4.50,6
4.058924,2630,-3.01,-0.70,4.49,6
4.059885,2631,-3.01,-0.70,4.49,6
4.060896,2633,-3.01,-0.70,4.49,6
4.061910,2635,-3.01,-0.70,4.49,6
4.062925,2637,-3.01,-0.70,4.49,6
4.063893,2638,-3.01,-0.70,4.49,6
4.064904,2640,-3.01,-0.70,4.49,6
4.065917,2642,-3.01,-0.70,4.49,6
4.066925,2644,-3.01,-0.70,4.49,6
4.067884,2645,-3.01,-0.70,4.49,6
4.068895,2647,-2.97,-0.73,4.48,6
4.069907,2649,-2.97,-0.73,4.48,6
4.070917,2651,-2.97,-0.73,4.48,6
4.071926,2652,-2.97,-0.73,4.48,6
4.072886,2654,-2.97,-0.73,4.48,6
4.073896,2656,-2.97,-0.73,4.48,6
4.074905,2658,-2.97,-0.73,4.48,6
4.075916,2659,-2.97,-0.73,4.48,6
4.076929,2661,-2.97,-0.73,4.48,6
4.077894,2663,-2.97,-0.73,4.48,6
4.078905,2665,-2.92,-0.77,4.48,6
4.079916,2667,-2.92,-0.77,4.48,6
4.080928,2668,-2.92,-0.77,4.48,6
4.081888,2670,-2.92,-0.77,4.48,6
4.082898,2672,-2.92,-0.77,4.48,6
4.083907,2674,-2.92,-0.77,4.48,6
4.084916,2676,-2.92,-0.77,4.48,6
4.085925,2677,-2.92,-0.77,4.48,6
4.086886,2679,-2.92,-0.77,4.48,6
4.087899,2681,-2.92,-0.77,4.48,6
4.088912,2683,-2.88,-0.81,4.47,6
4.089922,2685,-2.88,-0.81,4.47,6
4.090881,2686,-2.88,-0.81,4.47,6
4.091891,2688,-2.88,-0.81,4.47,6
4.092903,2690,-2.88,-0.81,4.47,6
4.093916,2692,-2.88,-0.81,4.47,6
4.094925,2694,-2.88,-0.81,4.47,6
4.095885,2695,-2.88,-0.81,4.47,6
4.096893,2697,-2.88,-0.81,4.47,6
4.097904,2699,-2.88,-0.81,4.47,6
4.098915,2701,-2.83,-0.86,4.46,6
4.099927,2703,-2.83,-0.86,4.46,6
4.100885,2705,-2.83,-0.86,4.46,6
4.101900,2706,-2.83,-0.86,4.46,6
4.102910,2708,-2.83,-0.86,4.46,6
4.103921,2710,-2.83,-0.86,4.46,6
4.104883,2712,-2.83,-0.86,4.46,6
4.105896,2714,-2.83,-0.86,4.46,6
4.106904,2716,-2.83,-0.86,4.46,6
4.107913,2718,-2.83,-0.86,4.46,6
4.108922,2719,-2.78,-0.91,4.45,6
4.109885,2721,-2.78,-0.91,4.45,6
4.110896,2723,-2.78,-0.91,4.45,6
4.111908,2725,-2.78,-0.91,4.45,6
4.112918,2727,-2.78,-0.91,4.45,6
4.113880,2729,-2.78,-0.91,4.45,6
4.114891,2731,-2.78,-0.91,4.45,6
4.115907,2732,-2.78,-0.91,4.45,6
4.116920,2734,-2.78,-0.91,4.45,6
4.117928,2736,-2.78,-0.91,4.45,6
4.118888,2738,-2.72,-0.96,4.44,6
4.119899,2740,-2.72,-0.96,4.44,6
